dc_key,objectid,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_dist,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng,zipcode
201717010800,14026686,2,2017-03-30 10:19:00,2017-03-30,10:19:00,10,17,1700 BLOCK S DOUGLAS ST,500.0,Burglary Residential,-75.19937253,39.93296569,39.93296569,-75.19937253,19145
201703010670,13100585,1,2017-02-25 21:46:00,2017-02-25,21:46:00,21,3,900 BLOCK S 02ND ST,500.0,Burglary Residential,-75.14690299,39.9353246,39.9353246,-75.14690298,19147
201702042404,17612865,1,2017-07-27 07:36:00,2017-07-27,07:36:00,7,2,1400 BLOCK KERPER ST,500.0,Burglary Residential,-75.07389125,40.04409981,40.04409981,-75.07389125,19111
201715041725,15075221,3,2017-05-05 08:13:00,2017-05-05,08:13:00,8,15,4200 BLOCK COTTMAN AVE,500.0,Burglary Residential,-75.0393087,40.03528428,40.03528428,-75.0393087,19135
201724062052,16706251,3,2017-06-27 20:50:00,2017-06-27,20:50:00,20,24,3300 BLOCK CORAL ST,500.0,Burglary Residential,-75.10712016,39.99403812,39.99403812,-75.10712016,19134
201709005137,12701556,1,2017-02-10 07:36:00,2017-02-10,07:36:00,7,9,200 BLOCK S 22ND ST,500.0,Burglary Residential,-75.17733597,39.95065867,39.95065867,-75.17733597,19103
201709008909,13403069,3,2017-03-08 20:42:00,2017-03-08,20:42:00,20,9,800 BLOCK N TANEY ST,500.0,Burglary Residential,-75.18010661,39.97223016,39.97223016,-75.18010661,19130
201739021473,13855157,3,2017-03-24 16:42:00,2017-03-24,16:42:00,16,39,3000 BLOCK N LAMBERT ST,500.0,Burglary Residential,-75.16444993,40.00024621,40.00024620000001,-75.16444993,19132
201703021539,14711239,1,2017-04-23 16:09:00,2017-04-23,16:09:00,16,3,1200 BLOCK MONTROSE ST,500.0,Burglary Residential,-75.16339879,39.93923141,39.93923141,-75.16339879,19147
201719038740,15179338,3,2017-05-08 19:21:00,2017-05-08,19:21:00,19,19,3900 BLOCK FORD RD 16C,500.0,Burglary Residential,-75.2079826,39.99919221,39.99919221,-75.2079826,19131
201718039757,16124779,3,2017-06-08 21:25:00,2017-06-08,21:25:00,21,18,4400 BLOCK SANSOM ST,500.0,Burglary Residential,-75.21066961,39.95594542,39.95594542,-75.21066961,19104
201708033880,19127566,3,2017-09-15 03:28:00,2017-09-15,03:28:00,3,8,3900 BLOCK FAIRDALE RD,500.0,Burglary Residential,-74.97597123,40.08549405,40.08549405,-74.97597123,19154
201708011641,14084677,2,2017-04-01 08:45:00,2017-04-01,08:45:00,8,8,9300 BLOCK STATE RD,500.0,Burglary Residential,-74.99270621,40.04698478,40.04698478,-74.99270621,19114
201725047380,16126403,4,2017-06-08 15:44:00,2017-06-08,15:44:00,15,25,3100 BLOCK N 07TH ST,500.0,Burglary Residential,-75.14237582,39.99898058,39.99898058,-75.14237582,19133
201722050128,16522625,4,2017-06-21 16:48:00,2017-06-21,16:48:00,16,22,1600 BLOCK N NEWKIRK ST,500.0,Burglary Residential,-75.18094595,39.98133737,39.98133737,-75.18094595,19121
201725023675,13853837,3,2017-03-24 23:16:00,2017-03-24,23:16:00,23,25,3400 BLOCK ORMES ST,500.0,Burglary Residential,-75.12386192,40.00204,40.00204,-75.12386192,19134
201717007010,13235585,2,2017-03-02 09:47:00,2017-03-02,09:47:00,9,17,1700 BLOCK S 32ND ST,500.0,Burglary Residential,-75.19786063,39.93252356,39.93252356,-75.19786063,19145
201718024348,14296997,1,2017-04-08 11:40:00,2017-04-08,11:40:00,11,18,5800 BLOCK ADDISON ST,500.0,Burglary Residential,-75.23891743,39.95413635,39.95413634,-75.23891743,19143
201724043537,15273929,3,2017-05-11 07:40:00,2017-05-11,07:40:00,7,24,3400 BLOCK SALMON ST,500.0,Burglary Residential,-75.09629533,39.98655335,39.98655335,-75.09629533,19134
201717000192,11692002,1,2017-01-02 16:39:00,2017-01-02,16:39:00,16,17,600 BLOCK S 27TH ST,500.0,Burglary Residential,-75.18501332,39.94524017,39.94524017,-75.18501332,19146
201712032784,15232302,4,2017-05-10 14:05:00,2017-05-10,14:05:00,14,12,5800 BLOCK PENTRIDGE ST,500.0,Burglary Residential,-75.23360864,39.939305499999996,39.939305499999996,-75.23360864,19143
201705008389,15449550,3,2017-05-17 15:21:00,2017-05-17,15:21:00,15,5,8200 BLOCK HENRY AVE D2,500.0,Burglary Residential,-75.23568462,40.06034779,40.06034779,-75.23568462,19128
201706015596,14628981,1,2017-04-21 01:20:00,2017-04-21,01:20:00,1,6,400 BLOCK N 13TH ST,500.0,Burglary Residential,-75.15979089,39.96001029,39.96001029,-75.15979089,19123
201707006905,13625692,1,2017-03-16 12:37:00,2017-03-16,12:37:00,12,7,8100 BLOCK LANGDON ST,500.0,Burglary Residential,-75.06048455,40.06748218,40.06748218,-75.06048455,19152
201719026007,14027000,3,2017-03-30 17:31:00,2017-03-30,17:31:00,17,19,1700 BLOCK GEORGES LN,500.0,Burglary Residential,-75.22885967,39.98288308,39.98288308,-75.22885967,19131
201714043144,15721716,1,2017-05-27 05:01:00,2017-05-27,05:01:00,5,14,7500 BLOCK LIMEKILN PIKE,500.0,Burglary Residential,-75.16017171,40.06903988,40.06903988,-75.16017171,19150
201702019735,14417377,1,2017-04-12 20:01:00,2017-04-12,20:01:00,20,2,5900 BLOCK SHISLER ST,500.0,Burglary Residential,-75.08563299,40.03540347,40.03540347,-75.08563299,19149
201724064577,16897436,2,2017-07-04 04:28:00,2017-07-04,04:28:00,4,24,3000 BLOCK N WATER ST,500.0,Burglary Residential,-75.12868389,39.9963321,39.9963321,-75.12868389,19134
201702001026,11808239,3,2017-01-06 20:04:00,2017-01-06,20:04:00,20,2,7900 BLOCK BARNES ST,500.0,Burglary Residential,-75.08624962,40.07531871,40.07531871,-75.08624962,19111
201722046441,16154150,4,2017-06-09 23:00:00,2017-06-09,23:00:00,23,22,1700 BLOCK N 24TH ST,500.0,Burglary Residential,-75.17382224,39.98180849,39.98180849,-75.17382224,19121
201702015490,13826884,2,2017-03-23 21:20:00,2017-03-23,21:20:00,21,2,600 BLOCK MAYFAIR ST,500.0,Burglary Residential,-75.1075872,40.03254681,40.03254681,-75.1075872,19120
201718016635,13373883,3,2017-03-07 22:37:00,2017-03-07,22:37:00,22,18,4400 BLOCK BALTIMORE AVE,500.0,Burglary Residential,-75.21190326,39.94922957,39.94922957,-75.21190326,19104
201712005990,12362280,2,2017-01-28 09:26:00,2017-01-28,09:26:00,9,12,7200 BLOCK SAYBROOK AVE,500.0,Burglary Residential,-75.24579148,39.91660993,39.91660992,-75.24579148,19142
201722006422,12270172,2,2017-01-24 09:54:00,2017-01-24,09:54:00,9,22,1900 BLOCK N NAPA ST,500.0,Burglary Residential,-75.18501365,39.98556877,39.98556877,-75.18501365,19121
201735023738,13913161,2,2017-03-27 05:00:00,2017-03-27,05:00:00,5,35,5200 BLOCK N 10TH ST,500.0,Burglary Residential,-75.13908263,40.03260513,40.03260513,-75.13908263,19141
201719036202,14964934,3,2017-05-01 11:47:00,2017-05-01,11:47:00,11,19,5600 BLOCK HADDINGTON LN,500.0,Burglary Residential,-75.23428704,39.97829854,39.97829854,-75.23428704,19131
201715020273,13345564,2,2017-03-06 11:22:00,2017-03-06,11:22:00,11,15,5200 BLOCK BURTON ST,500.0,Burglary Residential,-75.06979073,40.01510295,40.01510295,-75.06979073,19124
201735022789,13826239,1,2017-03-23 17:57:00,2017-03-23,17:57:00,17,35,7000 BLOCK N BROAD ST,500.0,Burglary Residential,-75.14012561,40.06036334,40.06036334,-75.14012561,19126
201712030319,14986934,4,2017-05-02 07:52:00,2017-05-02,07:52:00,7,12,5500 BLOCK BELMAR ST,500.0,Burglary Residential,-75.22687776,39.93946717,39.93946717,-75.22687776,19143
201707013884,15783923,3,2017-05-28 10:37:00,2017-05-28,10:37:00,10,7,11600 BLOCK BANES ST,500.0,Burglary Residential,-75.0208439,40.11727765,40.11727765,-75.0208439,19116
201715021916,13458683,2,2017-03-10 08:48:00,2017-03-10,08:48:00,8,15,2100 BLOCK ANCHOR ST,500.0,Burglary Residential,-75.06366709,40.01500527,40.01500527,-75.06366709,19124
201714044718,15907539,2,2017-06-01 11:05:00,2017-06-01,11:05:00,11,14,5600 BLOCK MC MAHON AVE,500.0,Burglary Residential,-75.16517314,40.04363041,40.04363041,-75.16517314,19144
201702004300,12260900,2,2017-01-24 19:45:00,2017-01-24,19:45:00,19,2,6400 BLOCK MONTOUR ST,500.0,Burglary Residential,-75.08927659999999,40.04744551,40.04744551,-75.08927659999999,19111
201702008495,12859415,1,2017-02-16 18:07:00,2017-02-16,18:07:00,18,2,800 BLOCK MARCELLA ST,500.0,Burglary Residential,-75.09273237,40.03142937,40.03142937,-75.09273237,19124
201718044321,16678371,3,2017-06-26 18:00:00,2017-06-26,18:00:00,18,18,500 BLOCK WOODLAND TER,500.0,Burglary Residential,-75.20461521,39.94925992,39.94925992,-75.20461521,19104
201707010530,14741941,3,2017-04-24 15:49:00,2017-04-24,15:49:00,15,7,13000 BLOCK BLAKESLEE DR,500.0,Burglary Residential,-75.02212355,40.12862185,40.12862185,-75.02212355,19116
201709024680,16492030,3,2017-06-20 11:52:00,2017-06-20,11:52:00,11,9,2500 BLOCK SWAIN ST,500.0,Burglary Residential,-75.17823126,39.96955453,39.96955452,-75.17823126,19130
201739000828,11758894,3,2017-01-04 13:51:00,2017-01-04,13:51:00,13,39,3000 BLOCK N LAMBERT ST,500.0,Burglary Residential,-75.16444993,40.00024621,40.00024620000001,-75.16444993,19132
201722046602,16200576,4,2017-06-10 17:00:00,2017-06-10,17:00:00,17,22,1500 BLOCK N 29TH ST,500.0,Burglary Residential,-75.18245281,39.97956652,39.97956652,-75.18245281,19121
201702004728,12347627,3,2017-01-27 06:41:00,2017-01-27,06:41:00,6,2,7200 BLOCK KINDRED ST,500.0,Burglary Residential,-75.06382076,40.04928848,40.04928848,-75.06382076,19149
201739009855,12600603,1,2017-02-06 16:04:00,2017-02-06,16:04:00,16,39,5100 BLOCK NEWHALL ST,500.0,Burglary Residential,-75.17055393,40.02555433,40.02555432,-75.17055393,19144
201717023064,16308062,3,2017-06-14 10:02:00,2017-06-14,10:02:00,10,17,1700 BLOCK FERNON ST,500.0,Burglary Residential,-75.17373651,39.93079462,39.93079462,-75.17373651,19145
201724056688,16307227,1,2017-06-14 09:59:00,2017-06-14,09:59:00,9,24,3300 BLOCK EMERALD ST,500.0,Burglary Residential,-75.10749082,39.996197,39.996196999999995,-75.10749082,19134
201716007133,13154689,1,2017-02-27 09:38:00,2017-02-27,09:38:00,9,16,3900 BLOCK ASPEN ST,500.0,Burglary Residential,-75.20039031,39.96660584,39.96660584,-75.20039031,19104
201719008878,12442084,2,2017-01-31 17:05:00,2017-01-31,17:05:00,17,19,1200 BLOCK N 54TH ST,500.0,Burglary Residential,-75.22906983,39.97257854,39.97257854,-75.22906983,19131
201714034332,14924516,3,2017-04-30 10:54:00,2017-04-30,10:54:00,10,14,100 BLOCK W PENN ST,500.0,Burglary Residential,-75.17261396,40.0295946,40.0295946,-75.17261396,19144
201715029014,14027992,1,2017-03-30 10:58:00,2017-03-30,10:58:00,10,15,4600 BLOCK GRISCOM ST,500.0,Burglary Residential,-75.0851783,40.01664868,40.01664868,-75.0851783,19124
201722027451,14351426,2,2017-04-10 12:49:00,2017-04-10,12:49:00,12,22,1800 BLOCK N TANEY ST,500.0,Burglary Residential,-75.17780116,39.98387058,39.98387058,-75.17780116,19121
201703033702,16523299,3,2017-06-21 18:55:00,2017-06-21,18:55:00,18,3,1700 BLOCK S 08TH ST,500.0,Burglary Residential,-75.15885606,39.92732277,39.92732277,-75.15885606,19148
201722001826,11859296,3,2017-01-08 10:30:00,2017-01-08,10:30:00,10,22,1900 BLOCK W GIRARD AVE,500.0,Burglary Residential,-75.16818064,39.97255967,39.97255967,-75.16818064,19130
201712017606,13739793,3,2017-03-20 10:01:00,2017-03-20,10:01:00,10,12,6300 BLOCK SAYBROOK AVE,500.0,Burglary Residential,-75.23143368,39.92662873,39.92662873,-75.23143368,19142
201725043165,15721676,4,2017-05-27 00:22:00,2017-05-27,00:22:00,0,25,2800 BLOCK N BROAD ST,500.0,Burglary Residential,-75.15403273,39.99628354,39.99628354,-75.15403273,19132
201735028374,14352330,1,2017-04-10 09:25:00,2017-04-10,09:25:00,9,35,5700 BLOCK N LAWRENCE ST,500.0,Burglary Residential,-75.12908586,40.03806127,40.03806127,-75.12908586,19120
201701000632,11737221,1,2017-01-04 20:26:00,2017-01-04,20:26:00,20,1,2400 BLOCK S GARNET ST,500.0,Burglary Residential,-75.17908825,39.92157523,39.92157523,-75.17908825,19145
201702005856,12494500,3,2017-02-02 15:33:00,2017-02-02,15:33:00,15,2,2200 BLOCK AFTON ST,500.0,Burglary Residential,-75.05711765,40.05371749,40.05371749,-75.05711765,19152
201715021346,13402754,2,2017-03-08 20:06:00,2017-03-08,20:06:00,20,15,2100 BLOCK CARVER ST,500.0,Burglary Residential,-75.0638013,40.01433057,40.01433057,-75.0638013,19124
201719023976,13825996,3,2017-03-24 06:22:00,2017-03-24,06:22:00,6,19,1300 BLOCK N 49TH ST,500.0,Burglary Residential,-75.2195459,39.97409128,39.97409128,-75.2195459,19131
201717025731,16796291,1,2017-07-01 02:56:00,2017-07-01,02:56:00,2,17,2400 BLOCK CHRISTIAN ST,500.0,Burglary Residential,-75.18363287,39.94214013,39.94214013,-75.18363287,19146
201722011169,12731168,1,2017-02-11 18:58:00,2017-02-11,18:58:00,18,22,2400 BLOCK N 16TH ST,500.0,Burglary Residential,-75.15853508,39.99077937,39.99077937,-75.15853508,19132
201722016939,13291097,3,2017-03-04 15:16:00,2017-03-04,15:16:00,15,22,1400 BLOCK WILLINGTON ST,500.0,Burglary Residential,-75.16261331,39.97626861,39.97626861,-75.16261331,19121
201715000170,11681589,3,2017-01-01 15:38:00,2017-01-01,15:38:00,15,15,3100 BLOCK RAWLE ST,500.0,Burglary Residential,-75.05499334,40.03367617,40.03367617,-75.05499334,19149
201714056128,16980035,2,2017-07-06 21:02:00,2017-07-06,21:02:00,21,14,200 BLOCK E CLIVEDEN ST,500.0,Burglary Residential,-75.1786928,40.05109264,40.05109263,-75.1786928,19119
201712038649,15877612,1,2017-05-31 18:17:00,2017-05-31,18:17:00,18,12,2600 BLOCK LLOYD ST,500.0,Burglary Residential,-75.23858963,39.91228627,39.91228627,-75.23858963,19153
201735022883,13826247,3,2017-03-24 01:28:00,2017-03-24,01:28:00,1,35,1600 BLOCK 67TH AVE,500.0,Burglary Residential,-75.14512648,40.05562007,40.05562007,-75.14512648,19126
201739007956,12414074,1,2017-01-30 14:10:00,2017-01-30,14:10:00,14,39,5300 BLOCK WISSAHICKON AVE,500.0,Burglary Residential,-75.17977955,40.02409906,40.02409906,-75.17977955,19144
201722020615,13682844,2,2017-03-18 15:16:00,2017-03-18,15:16:00,15,22,2400 BLOCK W SERGEANT ST,500.0,Burglary Residential,-75.17276909,39.99413957,39.99413957,-75.17276909,19132
201712042537,16307896,3,2017-06-14 10:09:00,2017-06-14,10:09:00,10,12,2600 BLOCK BONNAFFON ST,500.0,Burglary Residential,-75.23114139,39.91819962,39.91819962,-75.23114139,19142
201703020678,14597790,3,2017-04-19 15:20:00,2017-04-19,15:20:00,15,3,1300 BLOCK SNYDER AVE,500.0,Burglary Residential,-75.16823392,39.92424518,39.92424518,-75.16823392,19148-9996
201702006355,12547833,1,2017-02-05 05:53:00,2017-02-05,05:53:00,5,2,1500 BLOCK ELBRIDGE ST,500.0,Burglary Residential,-75.07297827,40.03798878,40.03798878,-75.07297827,19149
201715034624,14502126,3,2017-04-15 10:46:00,2017-04-15,10:46:00,10,15,2800 BLOCK UNRUH AVE,500.0,Burglary Residential,-75.06007233,40.03543729,40.03543729,-75.06007233,19149
201722020403,13654368,4,2017-03-17 21:28:00,2017-03-17,21:28:00,21,22,3100 BLOCK W THOMPSON ST,500.0,Burglary Residential,-75.18671113,39.97674041,39.97674041,-75.18671113,19121
201715008190,12364160,1,2017-01-28 19:30:00,2017-01-28,19:30:00,19,15,5200 BLOCK OXFORD AVE,500.0,Burglary Residential,-75.08502744,40.02708685,40.02708685,-75.08502744,19124
201739042629,16030669,1,2017-06-05 20:02:00,2017-06-05,20:02:00,20,39,3700 BLOCK MIDVALE AVE,500.0,Burglary Residential,-75.19359494,40.00937464,40.00937464,-75.19359494,19129
201708023327,16672626,3,2017-06-27 03:41:00,2017-06-27,03:41:00,3,8,1200 BLOCK STEWARDS WAY,500.0,Burglary Residential,-74.9850218,40.09724126,40.09724126,-74.9850218,19154
201714013005,12912531,4,2017-02-18 12:48:00,2017-02-18,12:48:00,12,14,7300 BLOCK EMLEN ST,500.0,Burglary Residential,-75.2001561,40.05671506,40.05671506,-75.2001561,19119
201716006535,13020089,1,2017-02-22 16:42:00,2017-02-22,16:42:00,16,16,600 BLOCK UNION ST,500.0,Burglary Residential,-75.20117619999999,39.96361369,39.96361369,-75.20117619999999,19104
201739035664,15259685,1,2017-05-11 17:28:00,2017-05-11,17:28:00,17,39,4000 BLOCK RIDGE AVE,500.0,Burglary Residential,-75.18959911,40.00734466,40.00734466,-75.18959911,19132
201717003156,12364964,1,2017-01-28 18:47:00,2017-01-28,18:47:00,18,17,1100 BLOCK S 21ST ST,500.0,Burglary Residential,-75.17854575,39.93767407,39.93767407,-75.17854575,19146
201702032589,16247755,1,2017-06-12 16:20:00,2017-06-12,16:20:00,16,2,900 BLOCK SCATTERGOOD ST,500.0,Burglary Residential,-75.09102313,40.03241897,40.03241897,-75.09102313,19124
201712030087,14964860,4,2017-05-01 12:48:00,2017-05-01,12:48:00,12,12,5500 BLOCK BEAUMONT ST,500.0,Burglary Residential,-75.22813459999999,39.94136723,39.94136723,-75.22813459999999,19143
201702004355,12260259,3,2017-01-25 02:06:00,2017-01-25,02:06:00,2,2,1200 BLOCK FAUNCE ST,500.0,Burglary Residential,-75.07640591,40.06364534,40.06364534,-75.07640591,19111
201719054512,16678070,1,2017-06-26 12:21:00,2017-06-26,12:21:00,12,19,1800 BLOCK ASHURST RD,500.0,Burglary Residential,-75.27377069,39.975717100000004,39.975717100000004,-75.27377069,19151
201712015829,13541706,3,2017-03-13 15:37:00,2017-03-13,15:37:00,15,12,1600 BLOCK S 53RD ST,500.0,Burglary Residential,-75.21850471,39.93802487,39.93802487,-75.21850471,19143
201719024015,13854331,2,2017-03-24 10:03:00,2017-03-24,10:03:00,10,19,300 BLOCK N 56TH ST,500.0,Burglary Residential,-75.23171158,39.96594458,39.96594458,-75.23171158,19139
201707016181,16501459,2,2017-06-20 12:00:00,2017-06-20,12:00:00,12,7,1200 BLOCK GRANT AVE,500.0,Burglary Residential,-75.04873138,40.08843045,40.08843045,-75.04873138,19115
201709005517,12755330,2,2017-02-12 18:30:00,2017-02-12,18:30:00,18,9,2200 BLOCK PARK TOWNE PL,500.0,Burglary Residential,-75.17536239,39.960567100000006,39.960567100000006,-75.17536239,19130
201724061446,16644939,2,2017-06-26 03:27:00,2017-06-26,03:27:00,3,24,2700 BLOCK CORAL ST,500.0,Burglary Residential,-75.11980023,39.9881834,39.9881834,-75.11980023,19134
201735025335,14064591,3,2017-03-31 21:37:00,2017-03-31,21:37:00,21,35,6500 BLOCK N 16TH ST,500.0,Burglary Residential,-75.14477539,40.05372432,40.05372432,-75.14477539,19126
201719014501,12966328,3,2017-02-20 08:18:00,2017-02-20,08:18:00,8,19,5300 BLOCK HAZELHURST ST,500.0,Burglary Residential,-75.23086825,39.98368181,39.98368181,-75.23086825,19131
201717020930,15877613,3,2017-05-31 18:17:00,2017-05-31,18:17:00,18,17,2000 BLOCK PIERCE ST,500.0,Burglary Residential,-75.17856951,39.92969677,39.92969677,-75.17856951,19145
201719017238,13209181,3,2017-03-01 14:13:00,2017-03-01,14:13:00,14,19,4000 BLOCK PRESIDENTIAL BLVD,500.0,Burglary Residential,-75.21385236,40.00508105,40.00508105,-75.21385236,19004
201703010114,13047364,1,2017-02-23 15:27:00,2017-02-23,15:27:00,15,3,500 BLOCK S 03RD ST,500.0,Burglary Residential,-75.14752418,39.94204648,39.94204648,-75.14752418,19147
201726030238,16766857,1,2017-06-29 15:33:00,2017-06-29,15:33:00,15,26,900 BLOCK W BOSTON ST,500.0,Burglary Residential,-75.14762329,39.9888542,39.9888542,-75.14762329,19133
201714007602,12387893,4,2017-01-29 18:30:00,2017-01-29,18:30:00,18,14,100 BLOCK E MOUNT AIRY AVE,500.0,Burglary Residential,-75.18953899,40.06166696,40.06166696,-75.18953899,19150
201712012071,13072974,3,2017-02-24 20:20:00,2017-02-24,20:20:00,20,12,6400 BLOCK SAYBROOK AVE,500.0,Burglary Residential,-75.23355588,39.92513897,39.92513897,-75.23355588,19142
201735036433,15047259,2,2017-05-04 13:46:00,2017-05-04,13:46:00,13,35,100 BLOCK W ROOSEVELT BLVD,500.0,Burglary Residential,-75.12782902,40.02532165,40.02532165,-75.12782902,19120
201712037986,15816074,2,2017-05-29 11:51:00,2017-05-29,11:51:00,11,12,6300 BLOCK KINGSESSING AVE,500.0,Burglary Residential,-75.23549186,39.92882346,39.92882346,-75.23549186,19142
201722061424,17593343,1,2017-07-26 19:17:00,2017-07-26,19:17:00,19,22,1700 BLOCK FONTAIN ST,500.0,Burglary Residential,-75.16303488,39.98496283,39.98496283,-75.16303488,19121
201725033405,14774037,3,2017-04-25 21:11:00,2017-04-25,21:11:00,21,25,700 BLOCK E MADISON ST,500.0,Burglary Residential,-75.11698802,39.99778556,39.99778556,-75.11698802,19134
201715000766,11712993,1,2017-01-03 20:12:00,2017-01-03,20:12:00,20,15,1500 BLOCK DYRE ST,500.0,Burglary Residential,-75.07981809,40.02167014,40.02167014,-75.07981809,19124
201717012778,14380270,1,2017-04-12 04:44:00,2017-04-12,04:44:00,4,17,600 BLOCK S TANEY ST,500.0,Burglary Residential,-75.18367153,39.94579529,39.94579529,-75.18367153,19146
201712017892,13769184,3,2017-03-21 11:15:00,2017-03-21,11:15:00,11,12,2500 BLOCK S 66TH ST,500.0,Burglary Residential,-75.23152416,39.92124218,39.92124218,-75.23152416,19142
201718014957,13208962,1,2017-03-01 12:09:00,2017-03-01,12:09:00,12,18,6000 BLOCK OSAGE AVE,500.0,Burglary Residential,-75.24303036,39.95488395,39.95488395,-75.24303036,19143
201712032952,15233613,3,2017-05-11 01:50:00,2017-05-11,01:50:00,1,12,2100 BLOCK S ALDEN ST,500.0,Burglary Residential,-75.22423971,39.93340658,39.93340658,-75.22423971,19143
201715053346,16064566,1,2017-06-06 09:47:00,2017-06-06,09:47:00,9,15,5100 BLOCK E ROOSEVELT BLVD,500.0,Burglary Residential,-75.08946753,40.02877222,40.02877222,-75.08946753,19124
201735051900,16492062,1,2017-06-20 18:43:00,2017-06-20,18:43:00,18,35,5700 BLOCK N PARK AVE,500.0,Burglary Residential,-75.14302208,40.04111295,40.04111295,-75.14302208,19141
201717021599,16002487,3,2017-06-04 16:25:00,2017-06-04,16:25:00,16,17,1700 BLOCK S BANCROFT ST,500.0,Burglary Residential,-75.17240564,39.92962391,39.92962391,-75.17240564,19145
201706026889,16735132,2,2017-06-28 09:56:00,2017-06-28,09:56:00,9,6,1200 BLOCK MARKET ST,500.0,Burglary Residential,-75.16065585,39.95205766,39.95205766,-75.16065585,19107
201709012263,14113804,1,2017-04-02 09:16:00,2017-04-02,09:16:00,9,9,2300 BLOCK WALNUT ST,500.0,Burglary Residential,-75.17858947,39.95108606,39.95108606,-75.17858947,19104-2989
201739016964,13373715,2,2017-03-07 12:24:00,2017-03-07,12:24:00,12,39,3500 BLOCK N 18TH ST,500.0,Burglary Residential,-75.15829496,40.00718251,40.00718251,-75.15829496,19140
201709006605,12993086,2,2017-02-21 08:59:00,2017-02-21,08:59:00,8,9,1900 BLOCK JOHN F KENNEDY BLVD,500.0,Burglary Residential,-75.17218003,39.95451743,39.95451743,-75.17218003,19103
201715043179,15198801,3,2017-05-09 10:05:00,2017-05-09,10:05:00,10,15,4600 BLOCK SHEFFIELD AVE,500.0,Burglary Residential,-75.02958842,40.03366823,40.03366823,-75.02958842,19136
201717023400,16372977,3,2017-06-16 12:24:00,2017-06-16,12:24:00,12,17,1700 BLOCK S TAYLOR ST,500.0,Burglary Residential,-75.18617141,39.93048369,39.93048369,-75.18617141,19145
201718006972,12390151,3,2017-01-29 16:20:00,2017-01-29,16:20:00,16,18,4700 BLOCK WALNUT ST,500.0,Burglary Residential,-75.21692081,39.95593537,39.95593537,-75.21692081,19139
201712028155,14742006,1,2017-04-24 11:18:00,2017-04-24,11:18:00,11,12,6900 BLOCK DICKS AVE,500.0,Burglary Residential,-75.23331134,39.9157472,39.9157472,-75.23331134,19142
201735016879,13263457,2,2017-03-03 18:12:00,2017-03-03,18:12:00,18,35,4600 BLOCK N 16TH ST,500.0,Burglary Residential,-75.15116795,40.02453173,40.02453173,-75.15116795,19140
201717016878,15117499,1,2017-05-06 21:29:00,2017-05-06,21:29:00,21,17,2000 BLOCK BAINBRIDGE ST,500.0,Burglary Residential,-75.17609817,39.94412769,39.94412769,-75.17609817,19146
201714019743,13541511,2,2017-03-13 14:28:00,2017-03-13,14:28:00,14,14,0 BLOCK E GORGAS LN,500.0,Burglary Residential,-75.18724297,40.05548917,40.05548916,-75.18724297,19119
201708021245,16248672,1,2017-06-12 16:25:00,2017-06-12,16:25:00,16,8,8200 BLOCK FRANKFORD AVE,500.0,Burglary Residential,-75.0225926,40.04337632,40.04337632,-75.02259259,19136
201715047257,15540550,3,2017-05-20 17:05:00,2017-05-20,17:05:00,17,15,7900 BLOCK BROUS AVE,500.0,Burglary Residential,-75.0424838,40.05350307,40.05350307,-75.0424838,19152
201739029402,14627895,2,2017-04-20 16:05:00,2017-04-20,16:05:00,16,39,1800 BLOCK W JUNIATA ST,500.0,Burglary Residential,-75.15806007,40.01680867,40.01680867,-75.15806007,19140
201712012323,13123848,3,2017-02-26 02:55:00,2017-02-26,02:55:00,2,12,2600 BLOCK S DEWEY ST,500.0,Burglary Residential,-75.22355328,39.92411957,39.92411957,-75.22355328,19142
201702033432,16338941,3,2017-06-16 01:06:00,2017-06-16,01:06:00,1,2,7000 BLOCK E ROOSEVELT BLVD,500.0,Burglary Residential,-75.05844423,40.04119776,40.04119776,-75.05844423,19149
201705008897,15691251,3,2017-05-25 16:01:00,2017-05-25,16:01:00,16,5,400 BLOCK DOMINO LN 3,500.0,Burglary Residential,-75.23750471,40.04278096,40.04278096,-75.23750471,19128
201717016433,15016921,3,2017-05-03 17:06:00,2017-05-03,17:06:00,17,17,1500 BLOCK S CLEVELAND ST,500.0,Burglary Residential,-75.17517361,39.93182138,39.93182138,-75.17517361,19146
201712020954,14064103,3,2017-03-31 18:48:00,2017-03-31,18:48:00,18,12,6400 BLOCK DICKS AVE,500.0,Burglary Residential,-75.22669127,39.92039614,39.92039614,-75.22669127,19142
201717011470,14142042,1,2017-04-03 18:18:00,2017-04-03,18:18:00,18,17,1400 BLOCK CATHARINE ST,500.0,Burglary Residential,-75.16694264,39.94087492,39.94087492,-75.16694263,19146
201718049509,17278351,3,2017-07-16 11:09:00,2017-07-16,11:09:00,11,18,4700 BLOCK CHESTNUT ST,500.0,Burglary Residential,-75.21606288,39.95739409,39.95739408,-75.21606288,19139
201714041520,15575910,2,2017-05-22 01:26:00,2017-05-22,01:26:00,1,14,0 BLOCK E SEYMOUR ST,500.0,Burglary Residential,-75.16325339,40.02966533,40.02966533,-75.16325339,19144
201702004183,12260899,2,2017-01-24 09:18:00,2017-01-24,09:18:00,9,2,6400 BLOCK MARTINS MILL RD,500.0,Burglary Residential,-75.09113134,40.0475866,40.0475866,-75.09113134,19111
